,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,01.Feb,02.Mar
7487,3146.835998,2022.271274,2155.27763,2394.961406,1990.226325,3071.103652,3357.610991,2892.913764,3162.172765,3269.53876,2507.730786,3175.450315,2795.793314,2654.052905,3021.153697,3343.493165,3126.481495
7489,10832.45109,2411.377068,1612.394804,1593.397919,1341.703296,4271.011302,9796.91877,6318.597259,5727.111649,7009.169021,10397.63154,7721.320201,5533.874432,8508.731065,2228.304183,8761.697142,6399.207513
7490,2150.52467,1912.298207,1859.418404,1998.234872,1893.803323,2565.80452,2988.887089,2040.86108,2399.196008,2648.555878,2401.344964,2481.050233,2361.158067,2509.426028,3025.043914,2238.021782,2352.810711
7491,1353.548064,713.8925618,1272.690512,1220.917463,912.8001622,2065.962619,1449.252871,1524.623378,852.2873929,1270.810484,718.6766823,1314.219929,1938.469062,1363.815834,1201.984811,1018.928377,750.1266374
7492,1469.23009,592.1399277,880.7628094,1085.50156,561.9437246,1562.262065,1822.447226,1472.358148,1336.079536,2007.198525,1597.398759,857.6265998,1197.276224,1306.956751,2002.994012,1860.844879,2207.230321
7494,8122.248547,6466.32491,3806.269935,5861.808456,5618.795311,4284.430453,3957.265791,3778.524134,2838.149465,3988.057915,2894.550044,4084.994095,3929.40166,4210.211089,5222.974729,4250.602566,3901.945386
7495,3298.329849,614.2252336,503.8411948,341.9147185,223.9613308,1130.832176,3339.084872,1882.772814,3842.067672,3118.446853,2401.06444,2633.171239,2973.999563,3752.135709,923.4697437,3384.246425,2016.851066
7497,22431.61227,4585.567456,4698.584756,4671.372534,4305.107245,11851.91331,11126.96175,14700.56352,15772.45764,11166.3815,11050.42297,13385.02106,14155.94777,13150.02993,11414.61328,25443.78156,11528.17229
7498,1589.159457,1565.824029,951.7719307,1223.387539,798.1824015,3075.790782,3190.443366,1626.724827,1149.612353,2096.229699,2214.92854,1066.587709,1249.963194,1228.036918,1528.112393,2207.147294,1756.319877
7500,1000.432807,762.4013446,993.4398301,681.8347082,738.8373409,1051.577878,1113.024192,1242.806803,947.3556815,946.7870149,833.3144305,1302.860392,1433.801301,1207.425216,1094.413199,887.9262823,867.4776032
7501,3272.899081,8943.276194,6635.162332,5935.826101,6748.985264,4518.106409,4828.542634,3739.026237,4293.139914,4098.454659,4461.989065,4065.065959,4561.867101,4125.277392,4551.063408,4513.394932,5000.512194
7504,10486.11916,3897.535942,5460.904746,2910.889904,1389.339885,5122.138171,7403.855315,6392.253622,9020.117846,7435.505664,5547.432575,8073.355767,7726.163342,6931.541703,3067.026468,10417.18626,4542.834988
7505,27011.99251,42632.19276,25728.47579,27948.18899,33222.02501,9546.696971,10219.52986,18622.19388,15917.41605,10699.21418,15509.4537,21582.52331,17269.55541,17588.76989,24070.16595,17709.26138,19066.65105
7506,17918.3307,6582.8914,11376.4882,12563.34392,2577.587201,21400.13548,12344.53097,21285.41811,10297.30226,16361.40235,8554.010193,25134.97858,23616.72363,15822.36086,6511.434769,14657.91334,4858.298741
7509,8331.493386,871.5719415,6970.037241,11843.52689,10068.75155,21612.97028,22966.37883,13819.6362,6909.443863,30243.24324,24935.82132,5260.814745,14219.71628,17941.98231,10576.5746,14624.58674,12349.17173
7512,4669.848961,2906.255879,2496.48213,2631.905256,2537.874143,5929.086069,4383.260897,4241.788256,3105.71099,4222.525987,4826.953973,3622.414391,3756.689186,3941.839364,4219.148836,4674.396271,4871.886917
7516,5508.524475,4236.280606,5781.021618,7396.624259,3440.544966,7163.257262,7680.973685,5426.884976,5756.185592,7119.026346,5933.495962,4656.93232,5160.946313,5773.124703,6219.328411,7712.448488,7687.777465
7517,3096.973395,1574.085073,3444.391548,3530.519576,975.7757732,4509.572528,2751.075815,4522.361378,1745.214236,2722.307797,1306.483882,3654.015272,4073.418106,2347.655062,1719.848426,2650.420449,1057.468384
7519,5461.617534,3137.668809,868.7650064,762.9573691,597.8050786,2077.626235,4114.816166,2977.938386,4719.794273,3898.397987,3624.754342,2972.416238,3898.066684,4398.963182,1984.489875,4858.48452,4104.023408
7522,3727.598669,2813.988346,2991.24292,2580.998062,2576.064099,3733.08163,3320.138185,3267.333053,3740.1712,3648.532822,3902.115858,3222.185316,3729.641474,3088.343791,3896.560582,4291.226573,2948.57949
7523,4425.426917,2396.598076,3320.394032,3286.831177,2158.576104,4941.691788,2853.772819,5451.020879,2689.946852,3736.230596,2102.027263,5542.698677,6113.281016,4453.142752,2433.430694,3465.345411,1982.049735
7524,1735.563039,324.8929444,408.5000926,244.4796146,200.4101363,1492.964266,2264.308138,1619.768351,2142.88678,1367.708491,1157.579095,1189.707372,1542.828466,1011.987743,1458.131876,1783.30601,1752.600247
7525,11215.84958,6505.893334,4855.277596,6928.643767,5535.394622,7679.218915,16163.55717,10963.70278,8002.477197,9903.26214,9555.684291,7686.952739,10110.02734,6779.277239,8749.434246,10264.13349,8952.575307
7527,2693.238813,1231.958456,1311.293353,1076.483043,823.6284712,2192.979482,1705.865537,1922.826329,2696.292756,1554.744159,1147.76344,2520.760562,2467.365768,1792.02331,1225.598853,3324.926052,1717.184526
7531,2595.672354,3505.667538,3259.830616,2821.063461,3268.383224,2760.611796,2957.995468,3231.335021,3402.647945,2770.917413,2437.542978,3583.326719,3214.504942,4193.566025,3128.495464,2318.328521,2546.797811
7532,5894.988611,7059.169017,10985.09657,4120.497062,9202.384008,5916.077764,4318.290217,6316.865703,3792.463474,5420.243076,3610.930874,9727.259629,7097.299333,6833.688748,8056.013601,3765.015719,3734.625636
7534,1313.885547,750.8146509,833.6238484,1086.873684,796.4536075,2211.255773,2170.130988,1224.558161,1094.601149,1655.743515,2137.370878,1005.312563,1046.048372,1475.195908,1512.30725,2741.149614,2684.910911
7537,4048.12084,4421.215832,4920.217054,5175.340045,4987.637802,3721.738932,3186.424861,3028.784087,2223.205071,3850.809867,3675.343134,2482.968997,2850.403332,2286.595864,4313.568883,2975.933378,3700.42926
7539,694.4340802,164.2184311,473.6198446,923.8063911,623.7187077,1840.932259,1868.140283,1072.099625,703.6324113,1871.913199,1651.027066,727.8483635,1077.389056,1550.932261,934.2959344,1119.65231,856.6757204
7541,6745.512035,8469.105631,8163.418476,4843.576293,7637.322569,4931.00824,3354.10046,5180.676197,3847.266298,4674.798951,4147.892151,6721.985497,7563.61826,5737.688268,10562.34896,4882.214586,7216.4857
7544,2029.423362,1423.433471,1463.934049,1277.10228,1304.086975,1651.298698,2034.774242,1711.60265,1582.136993,1641.662022,2142.593479,1410.671008,1673.289555,1603.893087,1969.254309,2043.57415,1813.887571
7545,925.8639892,1038.067942,1168.268457,977.4369939,856.1064033,1486.919489,834.9547288,1063.149024,897.2665265,1095.318575,859.9448824,1410.519388,1145.81567,1153.39492,1230.797118,1005.866509,1057.240761
7546,2624.58894,4213.593078,1944.654396,1745.186185,1865.810756,2099.959125,1806.414695,2397.112693,2572.780283,2010.108391,1732.831519,3276.61726,4233.003726,2361.353293,1913.772904,1861.823536,1789.6065
7547,2530.686075,3626.629053,1914.607563,2525.868385,1731.342679,2043.019978,2309.217248,1834.426512,3166.775775,1975.415261,1758.739926,2036.729907,1513.351473,1957.809071,1952.392266,2537.754735,2139.133774
7549,2599.932766,4171.580713,2429.87895,3393.171842,2271.794851,2571.74822,2940.648782,2735.48151,4519.45288,3803.522258,3125.852312,2747.764123,2310.527719,2873.386278,3144.623967,4960.843259,5344.625786
7550,27346.04588,5342.465425,4911.731528,5154.852001,5066.968066,7135.679374,7414.92023,12266.77787,10851.35339,7263.680328,7520.216653,17972.22743,16522.11025,15644.23015,8479.646456,8450.15318,8325.648306
7556,1011.125424,2494.812121,931.0494452,986.8634185,670.3358748,1257.749867,1390.415058,1048.835196,1350.856305,1077.858539,750.7200744,1263.35432,1155.938889,1257.84408,757.9706649,1102.976873,872.5590372
7557,14067.1152,11071.93408,10364.28126,16963.29517,10021.6527,14309.56674,20088.62345,15202.51917,14580.43492,17721.1562,12718.92167,12646.78737,14297.21601,8946.82686,10186.83243,14435.07573,13021.52276
7558,2407.128183,556.1832163,1920.3943,1968.066385,1021.998422,2704.383219,2407.112506,2552.469292,2176.58473,3159.308529,2898.067458,1862.439081,2432.632967,2110.106925,2592.837572,2734.510799,3338.164651
7561,2570.457745,3169.070059,1393.172375,1636.751895,1331.630865,1636.338563,1690.853338,1947.870256,2178.277293,1238.505361,1189.18461,1798.215238,1779.472887,2207.579865,2503.705684,3150.986448,2698.324157
7562,3848.735102,3057.77603,2755.555368,2761.863134,3214.770636,3228.16589,3794.255466,3363.473352,2359.215293,4587.147824,3567.16373,2318.401714,2524.850485,2211.199046,3347.216804,4139.641515,3897.116681
7563,1075.194767,928.1393053,1053.999746,1046.638734,877.6641767,1634.693203,1687.558801,893.1416408,1019.751996,1282.381107,1729.99973,787.2460089,731.5202518,749.7264877,980.2185678,1085.543892,1238.035219
7564,4864.335386,6408.495688,6998.329407,11202.84459,10310.28705,5865.541669,4704.809123,8225.797671,7697.838531,5240.932067,6183.635253,7409.812903,7734.963754,7779.764656,7526.173629,4123.564362,6953.634983
7565,8132.226043,14356.38361,15776.82402,22027.79396,2969.325985,18281.06171,9700.526068,16738.68249,8460.266969,13180.79375,6902.774171,16176.86514,12699.79313,10127.01903,3327.707443,9432.927218,4066.245794
7568,382.4676025,615.7292009,548.074737,1070.270069,240.0993198,739.3353778,728.478851,719.0164559,481.9856306,998.6835966,786.8025591,556.0536744,444.7529301,448.7895228,503.109987,740.9297886,707.1635364
7569,1643.621066,956.139075,1091.648644,921.1649913,582.6916255,1223.544889,1645.314738,1157.401566,1861.237384,1440.9937,1323.4708,1904.920423,1685.973891,1461.033544,914.175798,1877.232067,1534.586772
7571,14752.86108,2453.788776,7761.889694,9641.515749,3343.53378,19537.76197,12206.55017,13133.25239,10549.99496,17114.02444,17213.59815,11900.16572,16257.52631,11249.9909,19034.41729,21469.04949,18556.07773
7573,5198.499005,5630.125623,5159.5805,5378.787589,4024.885383,5695.818846,4067.086065,4090.207856,3506.808289,6103.84965,5810.497021,4325.085219,4306.335133,4428.534257,7960.210939,4589.722255,6430.79208
7574,6620.799907,2237.65672,1954.849092,1800.581345,1064.254014,3310.081455,5504.194126,4639.611247,4909.837865,4802.289158,6392.985205,4554.133637,2772.925009,5369.011045,2614.595683,6395.289113,5382.744736
7575,3650.741866,1268.346422,2331.177425,1381.881096,1011.889409,2786.755755,4290.783911,2417.903482,2227.657437,2583.419491,2419.360154,3020.360542,2918.339024,2558.592823,2730.22988,2031.485122,2973.644465
7577,1797.383219,2423.02031,791.0846484,1053.439722,944.8484479,1310.114502,2221.910609,1144.956968,1073.72126,1655.077672,1826.515865,1287.561005,1203.721412,2130.259012,2718.788879,1932.534544,2063.527845
7578,35429.67422,5862.726776,3375.991432,2618.081319,3772.714759,4157.510811,6917.072219,7516.36673,9232.282046,7753.193414,6456.294321,10761.34644,12367.54994,11504.51365,3671.81395,29923.51725,9076.687937
7579,9261.907891,7056.672066,4887.602416,4420.542074,4826.58883,8411.591015,6298.792867,8770.753236,5074.957779,7665.064116,5804.392551,8820.156014,9101.921125,6588.684698,14273.27233,8079.321491,8971.800915
7580,44211.97219,2406.530773,26539.74129,50721.04841,40976.00554,120936.6033,126340.6204,71886.1122,35985.68736,156274.066,128168.3473,30412.94929,76522.17939,94852.53354,57391.82568,79790.46359,69494.52695
7582,1317.094282,980.3455239,974.2029399,1511.333071,1039.315142,1797.270931,1620.339782,1498.796726,1279.21398,1574.37601,1676.84309,1546.235572,1342.633746,1275.672697,1571.228917,1459.975947,2264.118657
7583,926.503756,1638.556075,615.1264786,691.5442977,544.7526626,1805.501787,1699.423893,926.8693881,1955.350026,1123.557034,1069.013212,1523.913649,1296.548392,1015.236791,708.6840918,940.7658061,985.2233339
7584,11430.66352,8376.154795,10407.99137,10747.79641,7935.314071,13446.67257,10596.2867,11339.82356,11301.75507,11186.41339,10802.87866,8713.070981,8722.305405,11369.03509,11588.13346,12987.60061,13488.75962
7585,2187.520368,1762.431043,2520.350598,2788.097292,1712.108192,2703.037087,2471.323714,2354.147698,1920.930809,2414.522518,2830.64948,1938.776894,1828.05347,1855.991439,2796.2974,2913.583041,2768.90544
7586,500.941308,858.3712227,653.0936999,1010.605973,301.6245571,1375.600882,1047.138408,1183.300877,903.6759656,1401.526469,936.6220426,674.1228612,626.1873133,655.7104339,647.0917363,1086.619189,863.0440381
7589,6226.512078,7236.394106,4235.663752,4897.765152,5291.017647,7704.594834,5164.962843,8132.630947,3515.093509,5591.252215,4237.821574,8791.366458,7714.544235,7687.542815,6662.973334,3543.771545,3114.579214
7590,15099.14113,19792.2454,12496.30222,13202.35561,9135.205684,10883.74501,10593.99619,10347.9009,11575.0148,10509.25795,6973.348264,11926.23701,12140.63491,11710.41079,11936.63737,14863.12427,15292.55841
7593,29764.60938,7977.354677,7793.526118,8819.803578,10290.90614,15346.31345,8833.907231,19621.42979,10679.79095,14271.57473,10800.38512,18851.18012,18262.64419,15674.15518,21045.38386,12350.50083,20854.17365
7595,528.0551721,192.7607644,446.3407392,547.347682,426.0525006,998.112601,1087.909959,831.8114612,616.6861868,1296.575657,1003.892404,533.2779965,790.4742265,936.687403,775.4572994,806.6423083,980.795694
7599,5028.446563,2872.858271,5864.885102,6431.543011,4046.536655,5610.349184,8398.937338,5208.691288,4615.238671,7814.830673,5853.893415,5793.663835,6490.974345,6668.408284,6485.760502,10316.19066,7297.530841
7600,7079.392849,4132.827354,3923.526074,4267.325343,4977.4602,5603.309175,6639.723588,5661.459739,6080.488347,6015.003336,6434.306983,5548.461524,6160.349653,5480.061982,6100.465847,8219.471152,7195.581259
7602,3863.236207,4299.18386,4929.299531,5170.79344,3991.321688,3948.810555,4224.501791,3844.408398,3122.017866,2961.70823,3861.449722,2800.086097,2999.620511,2831.649195,3801.756829,3807.780644,5454.743021
7603,19790.28657,3606.207633,6250.476644,4390.942892,3895.780317,13833.98572,22387.07542,10837.44704,18586.97691,16453.88533,14330.64755,9473.711485,13454.0191,15838.82505,10041.69555,15967.14542,14209.8834
7606,702.0712577,711.0485486,929.5834432,1370.999049,407.2788197,1643.734076,1149.786928,1112.495551,1022.437672,1461.589133,756.7182549,1088.98777,893.0540546,1000.227817,805.1035124,1184.752603,928.1597935
7608,1642.132302,2680.446751,956.9475425,1566.809322,1280.551474,2025.845542,2056.71016,2370.064611,2801.108002,2138.612304,2307.284827,2411.140588,2130.377192,2600.145317,2249.848796,1867.184935,2190.754511
7609,2693.438602,458.3529874,431.348654,445.6143579,352.1092815,1525.424695,1426.619832,1468.1968,2727.197609,1502.485099,1292.873976,2230.073849,1747.956884,2050.216456,926.201861,2667.441459,1314.95819
7610,1316.468767,4095.575143,770.3749269,1002.23396,554.4284041,2802.164127,2664.509012,1399.420092,4211.267569,2148.827732,1321.748151,2009.4927,1494.790444,1439.986025,1071.830021,1718.634225,944.1446173
7611,13334.50821,13248.90568,12039.06226,12313.22422,12609.98511,19865.61977,14201.90531,19004.93049,10886.92171,14033.93473,12290.26873,18569.1031,23091.55757,15496.7358,14891.17363,12334.71196,7812.433684
7612,2120.279505,3262.331125,3046.158191,2595.370218,2793.376041,2855.486002,3139.606795,3238.664941,2850.889828,2310.558783,2772.804461,2603.580858,3267.58958,3032.794623,3146.177935,1693.639694,2334.458369
7613,1354.191163,2003.575434,1954.055868,2403.730893,1828.672645,1256.18665,1102.872857,1817.980253,1419.207456,1329.703249,1148.291346,2461.188749,2303.592596,1750.28328,2487.049213,1397.652859,1390.468518
7614,3975.624174,2736.536426,3198.484576,4223.558387,2359.089846,4359.271874,6335.813522,4551.847356,4397.661503,5179.736764,4281.941212,4476.097501,4753.410216,3700.814932,4055.019165,4413.785661,4103.335952
7615,11637.26114,1616.597384,1115.43283,666.7479571,274.4412166,3156.003813,8886.775289,5454.145999,11058.27562,8259.135775,7477.261056,7272.627788,9514.16183,10463.09876,2096.985353,10866.77715,6867.17784
7616,1503.838885,2316.307211,2557.128108,2806.552146,897.9388513,6119.378427,3674.999961,3310.89989,2295.405418,3647.482277,1881.185307,3354.145058,2627.445578,2543.194091,2313.55823,3342.462035,2774.150812
7617,931.835244,516.0753425,691.5131182,544.3130456,280.6085218,960.3696059,871.4510418,814.7889124,557.3186953,1000.139,745.840825,697.9507277,918.2114364,1158.863862,528.6005246,845.1816962,709.0549412
7619,1191.914657,849.8583808,678.6451659,699.290863,644.5640221,1347.110247,1057.398447,1300.601117,982.825968,1251.653772,1019.756662,1160.980906,914.9796784,1097.059,2298.694605,2709.726946,2881.836402
7620,1584.282212,1016.925019,835.2984895,646.3959566,673.3027997,1269.373429,1101.353656,1856.684931,1692.483923,1061.748406,743.9806051,1527.783994,2726.685134,2076.937838,1206.634542,1870.100102,999.1540944
7621,2756.375854,1530.804445,1824.130761,2954.90988,1200.895084,2577.816634,2222.152795,2388.684783,2663.522234,3074.65876,2001.338251,3141.854249,2562.867622,1643.622726,2163.988866,2900.940386,3026.070227
7624,6680.886644,1813.850681,1500.497231,1710.586577,6626.865724,5334.962217,6527.252517,3629.828877,7058.851923,13725.50898,11523.54844,1960.552577,2341.075614,2080.624823,11722.53249,17635.21537,12858.8385
7626,8338.841775,5043.285514,3438.044966,4406.216948,4383.025064,6897.491508,7750.842996,4680.179828,7338.066984,6653.931318,7187.081965,4836.307249,5645.13857,6574.995797,7341.715966,6401.122271,7811.186977
7627,1230.082622,14331.89581,2035.559628,1869.447906,1964.100005,1510.842584,1223.685961,1130.715767,1358.372267,1237.526668,1258.662206,1289.902974,1077.655634,1400.218205,1157.318667,1347.343128,1263.236117
7628,3617.880318,1217.940867,2648.677656,2830.621463,1245.827285,4110.409526,3219.759926,3400.372232,3081.368409,3835.607731,4228.597416,3023.872346,3142.70859,3683.375557,4584.299289,5225.867657,5229.226687
7631,195330.0414,4075.157639,53240.70624,24720.09345,3861.338814,112942.9249,233222.5925,84235.70561,146067.5253,147007.98,150123.8051,70270.46894,98625.39199,142162.3709,49000.48409,139858.2646,106262.9625
7632,5131.901796,3874.324463,7155.029294,8722.088561,4511.038827,4917.675703,5438.110835,4668.217109,4135.217698,6281.571994,6635.469799,4371.388693,5378.441022,4637.257115,4398.98945,8790.429764,8908.357013
7633,36205.20869,30900.14402,34078.8244,33526.30601,20943.15299,38377.14033,35224.05088,35270.79582,32299.26671,39819.00877,31474.27952,30219.06904,32740.61187,33748.29862,38178.75346,39124.25833,41815.04828
7634,2758.140582,779.4234275,329.9712981,296.2111878,224.984534,857.2747832,638.1196092,1029.656595,1074.381977,663.4676533,484.8394613,1425.153304,1169.751704,756.4830024,1054.151096,749.4517587,606.3956886
7635,7108.566133,2763.175731,2218.190286,2630.611874,2325.251777,2994.22893,2474.980425,3913.937683,2896.826368,2839.693805,2351.532348,4351.35318,4380.342216,20720.52075,5365.581998,17994.62387,3421.097384
7636,9062.666354,1402.224078,3369.388761,3269.972837,2907.163195,7705.755873,4758.709229,4655.085173,5122.694139,8224.682822,4458.158607,7288.055895,12329.30585,11851.41775,16112.52814,18328.32142,18590.32996
7637,72611.9627,7344.108271,6268.028583,8588.767959,6781.344078,15849.42089,16016.08252,17995.05915,17305.20839,16994.33551,15403.15355,18203.60711,13758.95183,16810.52497,19265.17557,34635.62561,18476.06218
7638,1682.32622,1827.642815,1767.743529,1377.345301,773.5219263,3361.077527,2695.522898,1578.469358,1817.090507,3239.175144,2612.530232,1680.655172,1728.519956,2734.720019,1858.819299,2416.635676,2269.629797
7639,1959.691496,1733.895584,1560.609946,2383.921855,1059.937659,2886.110093,1805.85627,3482.871011,1500.503911,2671.642438,1264.576329,4105.199764,2664.42179,3231.118032,2376.875413,1590.032916,1340.672015
7641,4963.27885,7165.739992,3920.55728,4835.351662,9475.260175,3865.093189,3174.650511,5658.710513,3804.647181,4675.42363,3412.698058,5215.268309,4842.760402,6119.341583,6722.935381,3288.892691,4384.084454
7642,1440.95522,391.7154817,839.5464236,1132.66647,1086.256454,2762.354195,2825.363153,1608.487779,1231.461027,2778.655664,2621.905044,1153.277804,2033.092715,1984.450387,1463.644882,1688.328949,2206.744428
7644,1201.873421,332.0225133,538.6331162,753.5554199,514.7604605,1800.429078,2224.019687,1181.697413,1078.576714,1572.768215,1605.764699,1065.689039,1519.607295,1725.779541,1273.554587,1857.033955,1584.082711
7645,5722.624793,8055.797484,4884.088945,6065.60957,9360.742696,8467.781787,7247.179058,6833.36222,5806.089848,8404.417567,6591.72936,3892.671128,5228.441552,4382.765341,7454.695596,5107.330144,9836.836797
7646,10119.59978,9706.402823,16300.64884,9713.955396,11168.4631,9463.513481,6203.205308,12262.50073,8786.98865,7785.721382,5279.30929,13515.18621,20574.41895,11013.24044,8555.019658,7287.35386,5219.522802
7647,1956.042196,800.7516585,1061.873812,885.2050892,854.564644,921.3334766,1058.88932,1765.184637,1427.530128,1079.322676,1127.636983,2016.980907,1939.506062,1733.633355,1592.582896,1161.306495,1135.52776
7648,3455.126505,1155.346761,1964.655131,2526.27371,2331.995962,3046.285319,2407.280835,2525.561021,2921.393398,3284.612601,2365.009912,3272.58022,4903.896618,4500.710457,5900.992648,4545.956353,5621.567499
7650,118.0325693,941.0211645,1081.015647,1203.291551,585.4068178,760.4030047,250.6315969,1239.398037,564.3970395,448.6978811,111.9918836,1255.352003,764.4163892,896.4254769,375.5864873,96.59029236,127.0470082
7654,4018.876373,4773.904572,3175.488103,3878.924944,4079.692381,3438.589364,3616.712994,6052.701638,4385.736486,3464.611925,3491.996946,5021.661274,5153.706383,5263.807319,5366.032234,3149.52808,4130.478632
7655,8919.013613,4070.567998,6721.299745,8181.327565,2259.763017,14363.37633,5475.152955,11721.41311,5503.02779,10013.15927,6001.614896,9461.849704,10423.05454,6874.834914,3650.14545,7278.803445,3474.828061
7657,3063.845108,3094.75864,3033.466422,1771.062298,4244.281383,3424.87806,2050.065042,3124.191905,2555.309661,2067.545717,1608.506599,3465.377268,4160.689841,2835.032942,4485.784087,2161.189364,2342.103694
7660,2596.023743,899.5844612,1568.274234,808.918733,745.4118323,1203.515176,2082.125839,2103.56942,2378.546751,1841.759122,1418.194628,3363.654283,3382.791484,2572.424044,1405.560736,1870.195391,1303.533763
7661,20234.60617,24968.15652,17960.03199,16642.3135,27066.80845,16966.78289,20596.81036,17879.47528,22215.26154,16415.73782,21329.68815,8561.832237,12524.74996,21693.99627,14774.69645,18189.29551,18337.32204
7662,3705.925989,1787.373358,2009.654684,1989.026391,1759.324114,3567.583777,3009.255664,3651.185253,2302.103347,4621.531827,4423.627357,2512.821186,2890.713344,2539.650586,3369.238016,5581.332125,3280.59497
7663,2293.52447,2881.520439,2284.96467,3210.939184,950.4083519,4752.846621,2560.458366,5759.061864,3799.129455,3651.476261,2169.111829,5496.371232,3641.793292,3207.779158,2376.968539,4781.425178,2233.754903
7665,35314.18226,10885.46671,11896.00306,20598.43185,9296.144798,99991.02158,88864.69713,51493.48671,26775.16938,114740.2214,56971.65782,62366.81074,62327.41963,63955.80855,32707.6506,20542.83077,17926.08029
7668,3220.759208,244.3163084,1273.630403,3233.463676,144.7452874,2430.809235,1973.965708,5621.493582,2104.689211,5005.117764,2262.802256,4050.038962,10552.26475,1486.720983,3572.199414,1271.50626,5047.661814
7671,2071.505974,530.0652932,551.6048856,1095.633145,458.2378301,2104.789249,966.8324993,2212.528033,992.8029342,2059.280561,957.3637661,1777.423155,2061.869835,1222.459402,1543.803059,1509.460279,1738.386333
7674,2221.151415,1534.519736,784.1881775,602.8724217,394.9022731,1146.60364,2111.735961,1507.874413,2343.929469,2055.576502,2198.355054,1620.618706,1495.330552,2836.038468,1218.304063,2507.27409,2098.86813
7675,802.9125195,669.7523787,766.1915553,598.3239977,377.6651092,829.0694392,711.9023742,710.2980625,560.1904873,663.5805752,494.8929798,676.9435581,637.5163571,607.2618187,600.5980846,1813.488191,545.0197829
7678,2428.615469,1661.557532,1445.351349,1455.840236,746.609523,2722.571602,2170.843208,1661.153859,1619.650788,2648.368186,2702.294815,1523.763534,1235.317853,1903.131511,1185.95866,2845.856112,2610.682257
7680,1250.855626,1538.833687,1559.686692,1524.645349,2296.058735,4126.486883,2529.934747,2076.909475,2423.114655,2715.99744,2042.073492,1925.693931,1572.178352,2151.234811,2035.746394,1821.816247,3915.709931
7683,2659.038805,426.6472683,1479.315601,3282.766297,3181.307503,9691.369348,10022.43459,5834.760678,2977.544607,13126.67296,10342.65757,2665.217531,5608.471978,6993.584347,4368.724972,6664.687927,5522.703672
7688,2646.873172,1834.343167,2198.426076,2946.534612,1570.58748,3579.199418,3321.75627,2823.645141,2764.084898,3756.940952,2855.452347,2219.606573,2282.899548,2692.760231,3071.605696,3385.468807,3385.487144
7690,4534.747632,3739.743433,4068.743404,5076.220739,4137.256651,4864.813189,5171.908312,4212.744188,3475.038166,4688.954138,4938.486265,2911.685916,2873.447124,3352.484605,4149.023743,5062.330661,5465.268397
7691,3211.452336,3926.757624,2089.398872,2653.191129,4359.019465,6777.435168,4122.872308,3031.078837,3294.010253,4500.194364,3760.366292,2243.191121,2570.235463,3544.527142,3997.965338,4162.389988,5863.936931
7692,1132.218864,521.6770661,667.167629,947.8313308,523.7038694,1732.351016,1879.091197,1141.733796,1332.671638,1361.834367,1413.861132,980.5517611,1234.183426,1731.765218,1757.581146,2682.659507,1548.280181
7693,3157.89716,315.601765,681.392056,543.080505,313.2241472,2489.552615,4017.840524,2207.769443,2584.495764,3188.550762,2260.365358,1793.066436,1915.056968,2418.878907,1517.286384,3157.166465,2012.667364
7694,3901.114378,4166.61278,3990.078669,3416.970594,4606.397564,3138.536485,3475.19525,4720.074515,5690.766012,3467.873883,3512.06544,5069.284154,4186.640383,4677.265034,4321.582312,3566.719541,4321.808061
7695,4837.779174,8459.807569,7539.746208,9724.130506,7971.44196,5148.377203,4313.666521,7288.557991,4899.335632,5806.985426,5158.048227,7900.205748,6533.53217,9527.293698,8985.850987,3458.672629,6402.36085
7696,7234.498897,3982.573088,8766.692081,8829.019808,3661.509933,12603.68513,5842.954491,11512.47232,7970.257,9174.920584,5201.22288,15555.42396,14629.16351,6806.162537,4502.157187,4007.668666,3248.708377
7697,2056.22843,252.3554959,245.7279572,216.031412,109.6764015,545.5664661,948.440904,1059.718511,904.3239584,1487.116268,1630.258827,691.5299678,1214.252681,2154.845767,570.035977,1401.52673,1317.386959
7698,1865.470579,1476.866119,1168.000783,1037.319413,701.5632685,2476.220775,1000.020666,1956.225027,1536.623932,1758.82663,1062.095278,2164.875214,1962.632448,2265.720575,2626.786454,1501.88655,1686.775783
7699,1618.636748,1350.347753,1454.469935,1623.410251,1056.757829,1804.56596,2174.177817,1866.945454,1652.544536,1667.956283,1570.244803,1275.191458,1462.317481,1330.003615,1398.322368,1767.127466,1618.433146
7701,480.5398058,514.2044128,365.8476547,438.6621166,410.4377898,1188.848298,1462.720206,889.0951434,503.5207262,861.3240955,781.4827086,399.3562772,533.0011073,561.4069046,460.0249612,943.5505362,980.6547133
7703,6030.141321,2786.010473,3941.725148,4128.888976,1888.702028,5231.215938,2056.539837,6146.689466,3269.62568,3345.868276,1708.920594,7367.859761,7180.494777,5122.643313,2063.578789,2628.06658,1636.960946
7708,1445.943273,1118.755525,889.3516294,968.4755254,649.1991354,1034.887153,1212.73898,1352.006247,1075.214439,1020.846401,1208.502132,1356.053565,1226.730362,1259.614451,1697.196144,1468.714724,1499.678994
7709,3431.972624,743.9135483,1818.020639,3511.223655,3222.492245,11747.22517,12525.55617,6675.550779,3565.709953,13920.62878,14036.29794,2607.225114,6562.617687,9074.737599,5688.013889,9015.454534,7970.666942
7710,2311.867768,3327.470362,1097.634456,1415.909761,1208.588595,1480.279879,1898.744856,1804.127894,2805.908453,1663.008268,1769.602578,1653.528235,1404.150657,1873.627509,2135.744613,2657.391203,2388.360614
